zipcode,average_price
3083PS,null
1102MW,723.5
1087AV,1200.0
1445GB,null
1181DD,null
6511HN,null
4876AN,425.0
3564JE,450.0
5038WB,null
5688AW,1445.0
3112MD,null
1826DE,null
1057BE,2500.0
1104LK,null
1083GD,null
3514AG,null
8921AC,null
6226BD,830.0
1057BC,null
9407RG,325.0
1336ZC,null
9727JK,null
1018HZ,null
3037EH,null
8922CW,325.0
2583DT,null
3021SK,600.0
9724EX,348.0
5038WR,1161.0
2595EJ,798.25
9712BZ,619.33
1391LN,null
7811GJ,null
1211GP,null
1103KK,918.75
2562HM,335.0
3072ZJ,null
9717BA,357.5
2547JM,920.0
2902VG,595.0
1019GX,null
3581LA,null
3437WL,350.0
6828SP,638.89
5041BC,902.67
3082TP,null
1034BM,1529.17
7607GG,681.25
9725EB,335.0
6511AT,null
1102XD,1110.0
9718JZ,742.0
2628RJ,325.0
2518VS,null
7061CG,null
8091CW,null
1274NK,null
1096BA,841.0
3028EJ,null
1093JD,1052.0
2622GP,468.0
2625SL,800.0
1102EL,1000.0
1058VJ,null
2586RJ,null
6822GR,null
3311ES,416.0
4811RS,null
5046JB,null
2312PG,1525.0
3811BV,null
1186ZD,null
8935KG,450.0
6511EB,null
7514EJ,195.0
7514ZA,null
1191CC,800.0
3723RK,500.0
6706ED,null
3531RB,null
6882BG,613.0
6221AZ,null
1363XL,null
1531CM,null
2333AP,null
3772MD,375.0
3523ER,null
2525JV,null
3561VG,null
7523SB,402.5
2628TB,null
1186VZ,1586.67
1052JX,875.0
6217JZ,280.0
1024PG,1775.0
8011XM,null
3077JJ,587.0
5211AE,371.0
8021VS,null
3192CA,600.0
5616AE,null
6211CX,null
4811CH,230.0
3201AB,null
2547SN,null
1066MR,null
2525TT,null
6581KD,320.0
3404LD,1250.0
3561GN,null
2623JT,366.0
5641LG,null
5611TG,650.0
2526TC,null
5038SC,926.67
9727HB,null
7311PV,null
3941AX,1374.0
6701CA,null
3023SJ,550.0
1357BH,700.0
1098NV,null
8913CR,350.0
2593XN,null
5644AA,null
7545HP,333.0
8911EZ,720.0
3061CN,1187.5
3531EZ,1087.5
6533SB,null
9743BP,null
2587CC,null
1062GA,null
1073EM,null
3561GE,null
6136AL,null
1074GM,null
2312EJ,null
4816KD,null
2624NM,302.0
2611AG,null
9711XK,null
9717AK,324.4
4834NJ,431.5
6533HD,null
5654NC,300.5
9725KD,null
7391MH,null
9711HV,525.0
1902MV,1350.0
2723BR,null
2134ZZ,null
3034EM,null
1082ED,null
4812VJ,null
3033BB,null
3328HZ,350.0
4827ET,610.0
3781ND,null
6533NJ,null
6531CT,1300.0
9405NS,null
1069TN,null
6512DH,null
8012VM,null
5628WC,null
1035PC,670.0
9718GR,502.0
2515LR,null
6218NB,1000.0
7411LK,545.0
9715CM,null
3038VX,null
3531PC,1322.5
6525AT,285.0
1012LE,null
9725AS,null
1221KH,510.0
6828EV,529.0
1276HC,null
2518VM,null
9718JG,381.0
6524DA,835.0
6702CM,320.0
6049HH,440.0
1873HE,null
5624HW,null
1211EA,null
2596GX,null
7417VK,null
3906AH,null
2583DV,null
8031KH,null
9718JE,null
5046LC,null
4905BC,null
1092HA,null
1078TW,null
1621KD,null
5103PW,null
5612NG,null
2573ZJ,445.0
2312EX,null
1073CD,1850.0
1506CG,null
6247AA,1224.5
9725CT,null
2632AN,749.4
9741LJ,null
3823BP,400.0
5556VK,null
1057NM,500.0
9713GB,435.0
9711GG,390.0
4191HT,null
3039AK,null
3112XL,1250.0
1073TH,1100.0
3762DE,null
1098HE,null
1068ME,660.0
2133JJ,null
2518XC,null
9401GZ,null
7551DE,376.25
5615GG,495.0
9712LK,830.0
3523RX,1200.0
1104VE,765.0
7325SB,null
1019VC,null
3075CL,null
9725EG,561.0
2628BB,255.0
1054VD,null
9713SG,375.0
1183AM,850.0
2522ZJ,580.0
7604XL,null
6828CP,570.0
3571ZP,null
2561ED,null
5627PM,null
9718BA,null
1102PE,null
2587EC,1100.0
2613JD,null
3527GB,null
2627AH,null
3511AS,null
6721WG,820.0
4876AR,760.0
5628AE,null
8921EB,388.33
2523EP,800.0
3067HR,600.0
2564RK,675.0
1098WN,null
5616RK,null
2531XP,null
5622AG,1309.0
3816ES,null
5615PW,null
1053NH,null
3038GA,null
1061EZ,null
1067NB,null
3551SP,550.0
2612CK,null
2515NE,null
5625SG,null
6211GX,null
1188ED,null
5612AR,null
3072LK,850.0
3042BD,null
1382VP,430.0
6511LH,null
4621HL,null
1011TV,null
5482AR,null
5451JK,null
6541EC,475.0
1315AB,null
3031SH,null
5211PL,374.67
2313AG,440.0
2023DL,null
9712BM,632.5
6883EW,500.0
6823NS,null
1078MH,null
4382LX,357.5
6713PH,null
9743TJ,400.0
1188DS,null
3081JN,613.33
1083TS,null
3037GC,600.0
9717BK,null
3993SN,null
6821HE,472.0
1212CR,null
1221EP,null
3531PM,1100.0
3564HC,null
6862HL,null
3813KG,null
1076AJ,null
9713BW,null
2311EN,null
3533KG,null
2571CP,581.0
7609GB,null
9742HD,300.0
2612PK,null
6645BA,null
4814CH,325.0
1031GV,null
3027HE,595.0
3032BH,null
7553GT,740.0
7542EM,335.0
7311ED,null
3071AR,883.67
6511WG,null
2518VT,null
7576PB,null
1061BT,800.0
1171XV,375.83
6822EM,450.0
9718NS,425.0
2611VC,373.33
1221GG,645.0
9712CK,null
1106LD,800.0
5642NJ,700.0
1106DL,550.0
4816GP,350.0
3947BD,null
5701XP,null
1402BA,775.0
6811DK,1125.0
1075VW,757.0
1102ZE,null
1056HD,null
2533CM,400.0
1403BJ,null
5653EG,null
3513AA,1000.0
5911ES,null
3112GJ,null
2613EM,null
1055XA,null
2628DJ,null
2315EW,null
8916AG,null
2641NB,null
4761KA,950.0
9721AC,null
7513ED,540.0
2565WD,null
1326LK,1250.0
2317ZC,null
5702AW,353.0
1316GX,1050.0
2522MK,500.0
9713AJ,900.0
3527GX,500.0
2312LC,null
3083LC,null
1325CN,null
5025MJ,null
9718PC,null
3023JA,null
5046DP,800.0
6227TP,595.0
3068WP,null
7552PA,495.0
3941NK,1070.0
8934BA,400.0
1945PN,null
6224KV,500.0
6825BH,547.5
1071MZ,959.5
3011HT,793.75
3813EC,null
1724SM,436.0
9717KP,null
9717BC,407.5
1813DX,null
5642GC,325.0
3021CM,1455.0
6533TL,null
9721AA,1310.0
2724GW,null
2555RS,null
1621HP,null
2523GK,500.0
1221GV,456.67
3311GT,572.5
3958XG,845.0
2311TM,474.0
6825BE,345.0
2611ED,317.0
9712AH,385.0
2445AP,null
3581HT,null
1013XC,1400.0
6714KJ,null
3062PG,498.0
1111ZJ,null
1104TW,675.0
1231LS,null
5014LT,930.0
3524RE,null
1035TW,2425.0
9713JG,345.0
2562AG,null
9745BS,null
6019BH,null
2033CR,490.0
9723AS,null
3813NV,null
7514DW,307.0
2512GX,null
1082VH,1095.0
2132AE,null
9721HA,300.0
3562JM,null
1811LE,null
6541ST,575.0
8021DC,null
9743PS,265.0
3997MT,null
3531JC,null
1811LL,null
2171CH,null
2573KA,821.0
6544PS,null
2613SJ,null
1069CW,null
1082BS,null
3039EE,585.0
1181EW,2375.0
1313EL,null
1064EH,1.0
2628DE,null
9713EW,null
5025NJ,1149.0
4132VJ,null
6415AD,450.0
3012GG,1850.0
1012VK,null
2614WX,null
1962XV,null
1054HB,null
2032GK,null
2613HV,324.0
7534AV,null
6219ND,411.88
2531CB,550.0
8019AW,332.5
1095MP,1045.0
1012EN,2525.0
3011PN,659.5
5612GP,null
7521DJ,null
9743KW,900.0
5212BM,null
1060LT,null
7522BP,null
1501SJ,1.0
1098TG,552.5
3081XG,670.0
5211XL,546.67
3512AX,600.0
1964LK,null
9725CB,480.0
1086VB,550.0
1033SL,560.0
9741NE,null
9724AH,405.0
7512XC,null
2573AG,null
5623ET,337.0
5626BR,null
8932NS,335.0
9711NE,null
1069RG,1050.0
6713NJ,null
9712LB,289.0
8011AX,345.0
6826LP,625.0
4143GB,null
2152RW,550.0
5654NK,1145.0
6227AN,null
3513XD,990.0
9725EV,null
5632HD,1775.0
1335KB,null
3526VT,null
1318CH,null
5411AT,null
8921CH,null
1104KT,null
5022AE,275.0
3031RK,null
6217HC,null
7512AB,null
8011NS,null
2625AV,null
3812BD,450.0
7513HC,340.0
3521VV,492.5
9711RE,null
5042DP,null
2512BS,1400.0
1625ZG,null
2011AP,null
2312DZ,null
5038PJ,null
8076PM,null
1949CN,null
6821DS,393.0
6224LE,null
5611GN,1700.0
2581VH,null
2562XX,850.0
9724LM,null
7542AR,null
5623CH,null
7991PW,1400.0
3703TD,null
2025AA,750.0
3741AM,null
1153PC,null
6524EK,null
4818PG,530.0
1057JJ,null
4817WC,575.0
5262BL,null
6217KS,null
7322TD,null
1091XD,null
3074BM,null
8933CC,550.0
6712HA,null
6267NL,null
3582GJ,null
3572RA,null
3554EJ,null
1091CC,null
3564GZ,null
9712ET,null
2313ED,null
3031AB,840.0
7511LJ,null
5014DE,null
3527CJ,null
5645JP,700.0
3081LB,null
2641JR,null
3027BB,600.0
3871CN,425.0
6532BK,330.0
6741LH,427.0
2613HZ,326.67
5502JP,null
2312GL,689.33
5931CS,376.88
1074JJ,null
2131GL,null
3027GA,null
9726BE,405.0
9721BH,null
1022KB,1033.33
6824GJ,null
9714GD,224.75
3814WE,378.33
7201EW,null
4811KJ,null
3553HD,null
3705GM,339.0
9717BH,null
1356AM,null
7522NM,652.0
9724CX,604.5
3039DH,null
5508WT,null
3531GD,1180.0
9713ZM,null
6811JN,800.0
3061AP,918.0
1083VB,950.0
4817MS,760.0
9711KB,330.0
2612AW,null
8916AB,null
3062NN,null
2343KE,527.5
1333HP,null
1767EB,null
8911AG,741.75
3025HD,null
1825JR,null
1063BL,null
7533BX,579.67
3511AE,null
3563HA,null
2311CD,602.5
1103KD,1800.0
1054GA,null
6217AG,null
2587TJ,null
6215TG,580.0
1931WT,800.0
6512DD,null
4132EH,null
7311BD,null
5911AT,345.0
1065XR,650.0
1076PW,805.0
5642AJ,null
3431HN,null
2201XJ,485.0
2313HP,1445.0
6881SB,420.0
2517TM,null
3515XT,null
2381GN,null
1446RJ,null
1241LN,null
1328RH,null
8051ER,null
5025VN,969.0
2592BG,null
6581RJ,null
1181HC,null
5038GN,null
5616AP,null
1061BD,1250.0
5625CL,null
1011CJ,null
2565ZK,null
3023SM,808.33
3532HH,964.5
4001EV,null
2517BR,525.0
1079GZ,null
3079WE,528.57
1112ZD,null
3886PG,null
1335TN,700.0
5615SW,1745.0
9711RB,null
7311CL,null
2563TC,null
1011RN,null
2555ZW,null
6732EE,950.0
1035HJ,null
4631RC,550.0
1501CM,1000.0
9734BK,null
6822EC,null
9606RR,null
3039ZR,571.67
4817LM,482.0
3816LL,null
1073JW,700.0
6532SV,650.0
3532CA,820.0
6624BA,725.0
5025KR,815.0
9725GN,462.5
3025NB,null
7311GV,897.0
6826GM,null
9741HP,350.0
2909LE,null
3071NK,500.0
1941GB,null
1363KC,null
1032KK,1976.67
1065XM,null
2321XP,350.0
3431RJ,null
1064AK,null
5616AH,null
9798PC,null
7311NE,null
1066CP,null
1017AH,null
2566AT,null
2611RK,670.0
6105BM,900.0
1971KK,null
7513EP,null
6828AJ,680.0
2623GK,605.0
4812BC,435.0
4816BJ,450.0
2514AM,null
9742KK,null
1055CJ,null
9351NR,495.0
7413AH,null
9717BP,300.0
1212DR,null
5256BH,null
6562DH,null
3524BP,null
3181ZD,1195.0
5237KH,null
6211EX,null
1222HP,580.0
1965GG,475.0
4835PP,null
6541ZL,560.0
9711TB,null
3062WK,460.0
4201XM,null
9738AC,825.0
2595GK,null
2641CG,448.33
6217LB,537.25
1086ZJ,813.33
5021AN,1209.5
9711CA,null
3117DN,425.0
5632HM,364.17
1221AA,null
1326NS,null
1052RP,1725.0
3021AA,650.0
1185BH,null
1948NS,null
3771SE,350.0
6081AA,795.0
3911KV,500.0
9715HA,305.0
6541TE,306.67
1335RV,null
2518GB,null
9883PG,438.0
3523TG,null
3011EJ,null
7522MB,null
6562ZW,325.0
5046ED,null
1043BX,808.75
5161AM,null
2201BR,null
1078VH,null
9724EP,766.0
3075HD,null
9717AS,295.0
6881TA,383.75
5921AC,439.0
1111KB,null
1071AW,null
3034HG,625.0
5611AJ,1240.0
7533CA,270.0
1083TH,null
8916EJ,null
1091NP,null
2591XJ,null
1078DS,null
8922EB,381.0
1211CH,562.5
9713EV,362.5
9715PV,633.75
3031AT,null
2525EM,460.0
1055XK,null
8933CD,null
2612SW,null
9726ER,null
9718HX,775.0
1076DN,null
5644PK,null
8167PB,null
1811LS,null
7823TG,438.0
3981ZP,null
5613GD,null
1062XN,null
1079DE,null
2514CE,null
2614JK,450.0
3513CS,null
3026EK,null
2023AH,null
9726BM,409.0
1338LK,null
1074HE,null
8932JA,null
2723XK,null
7544WN,null
4702PH,null
2525HC,null
3314JC,null
1053GC,null
3085JN,null
6826SR,null
3791PG,null
3033CG,null
2561AD,null
3083MD,620.0
5021HP,610.0
1091BP,610.0
5122GS,null
9801GC,438.0
8911JP,null
2311JA,1283.33
1052NM,560.0
2332HS,550.0
3061AG,1110.0
5022CD,557.25
3512PK,null
4381RK,355.0
2584BJ,null
2993PD,null
3074XG,1630.0
7512ED,300.0
6211PD,null
3822EA,null
3079XC,1195.0
4819EJ,null
7523WV,null
5232BA,null
3077ZD,1345.0
6824BL,1270.0
7553HM,null
1082AP,null
3035GN,null
3554TX,551.25
9713GM,495.0
3813DV,null
8226AM,null
2203JM,795.0
3117ER,null
2587RS,null
3086AM,618.0
9715NG,235.0
3062TR,null
1951EP,null
2014CP,null
2132CS,null
8932CT,null
1181CK,null
3524DS,490.0
2611BC,null
6267AA,null
2723VP,566.0
2284GP,null
5534BE,null
2591EG,null
2032ZE,null
9737HC,null
1326SH,450.0
2597SC,350.0
3564GK,null
9716JG,1000.0
1022LA,null
9717CR,null
2613TJ,null
1015NG,null
3079JD,1195.0
7523SC,250.0
3132CP,null
8012XH,null
8931ES,340.0
4814CA,310.0
3117PV,null
7531BW,295.0
1212BC,null
1094BV,null
6721XK,325.0
1102HC,590.0
6136ER,null
3064AB,null
9711LE,null
6825CB,463.25
1211KZ,610.0
3072NB,null
9712CJ,700.0
1221KN,400.0
6822CE,560.0
1082SG,null
2691KR,680.0
3562XD,null
3553EN,null
1034WP,null
1055RM,500.0
1092GA,null
2516HR,620.0
9727HC,367.5
9712LW,534.5
3026CC,925.0
3544VS,565.0
6211PC,null
1063KS,613.0
3082RW,350.0
9717LC,null
1323VP,512.5
7511ZJ,299.0
9721SM,500.0
5612AH,614.0
3818LD,null
1063ZS,null
3972JK,490.0
2611KX,null
1934BJ,null
1211CD,null
2312TJ,null
2909TA,null
1311SC,525.0
1076PS,null
3527TH,null
3311NV,1200.0
1404GK,375.0
7311TJ,317.11
9714BS,null
6534XV,null
2525JL,null
6833BN,358.67
9722GG,295.0
1082CT,1670.0
1057RH,800.0
1325SP,496.67
3513GH,750.0
5038CC,null
9714GP,350.0
5504CC,500.0
1319CB,null
3512VC,1495.0
4823ME,null
9722PK,895.0
1319BG,660.0
9711GN,908.75
9736EJ,380.0
1185DJ,475.0
6075EB,439.0
3261EG,null
1058CH,null
7415DZ,null
2624VM,null
6828JK,null
1328KL,500.0
5038DG,922.5
6828PN,1500.0
9727AC,null
9717AD,295.0
2316JS,null
8916AK,800.0
9727JM,498.0
2622CZ,550.0
3961CJ,305.0
1079HG,null
3531SX,null
2531AG,null
3735LJ,null
3583RE,1515.0
2011CM,240.0
5161EG,300.0
3067JR,500.0
1054BA,750.0
8091AG,null
5211NT,null
5672TP,null
1035JD,null
3633XW,null
6524WT,null
5014MG,1350.0
9743TB,null
1063LS,null
9737KM,null
1057SV,null
1111AW,null
1061AH,null
2586AE,1400.0
7559NK,450.0
6524TN,439.0
3311JC,null
5051PV,null
1055MK,680.0
2573NR,null
1055NK,null
6229WP,null
1689JP,null
5616ET,null
5615PA,372.0
3521AH,650.0
9741NK,345.0
1034TM,966.43
2592EM,null
7542GH,null
1222HV,1100.0
1211BV,null
3553RJ,822.0
7545ZS,795.5
8102CH,null
6717LE,308.0
1061BS,790.0
5613BL,null
1025ZX,1510.0
3073DL,null
5611HW,null
9713LG,null
3061EW,370.0
2531VE,450.0
1111LR,1170.0
9712LP,null
6706KT,null
9711RA,583.33
5018GH,330.0
9715RA,420.0
6301HM,439.0
9743KP,450.0
3526EZ,700.0
6524NV,null
3194KA,null
6212BM,null
3583RD,null
9713JP,350.0
2571HK,null
3554VW,null
2562GG,null
2151AT,null
4814AE,725.0
3112LD,543.33
4811ZK,450.0
3314JG,null
3971MZ,570.0
3072WV,null
1025XG,null
3023KK,null
1033JV,1020.0
4175CL,349.0
8911LG,null
4001CD,null
6511MR,485.0
3513EV,null
4818JD,477.5
1094LA,null
1218BA,null
1017TR,1097.0
1363DN,1600.0
5644CD,495.0
5212NR,null
8926PK,320.0
5616BM,null
3512EZ,null
6812AH,749.0
7824CV,null
5664EM,null
5017JT,null
1069DR,650.0
3512BV,509.0
9741HG,null
1186XM,580.0
3071KJ,null
3192EK,500.0
1102AL,1350.0
1423EV,null
2135XJ,750.0
3224HG,null
3523CZ,null
2312KM,null
2624TJ,387.0
8022CL,null
9743KJ,null
2021EB,null
9743AP,null
1035HZ,null
1363KJ,null
1115EP,1950.0
3453RC,null
3514TT,316.0
3021VN,null
5651AD,null
1102SR,2425.0
9717KN,310.0
3036BC,517.0
6534XB,544.0
3021LE,null
2133DG,null
2561VN,null
3811MJ,null
5674RH,500.0
1104MR,null
3531PD,null
5014CE,null
7411CC,null
3071VH,null
1067LA,5000.0
7875TB,950.0
2315CR,null
6535WT,320.0
2032WE,null
7902EB,1000.0
9411GR,434.0
2471PA,340.0
7413XE,345.0
1102MX,350.0
9711RJ,null
2311PW,null
1103EG,1100.0
2611TN,null
6538HT,null
1103PA,850.0
2595AZ,590.0
7413AR,null
4837BG,null
2516JD,600.0
7985NR,null
2624CN,null
3512PW,null
6511CX,null
4811ES,null
1072ND,null
6811EZ,null
6825DB,null
3561GK,450.0
9742LN,null
5247LE,null
6824BD,970.0
6372EM,null
3073DH,1600.0
5554AG,null
8921AH,450.0
6821HH,1159.0
9728GX,1000.0
7542AB,389.0
7514EM,340.0
2274SR,null
5632LK,null
3417JA,null
8921CM,337.5
1051CV,null
2624KC,null
5062TE,null
1217SZ,1400.0
3438LJ,1150.0
2522EP,null
5041JK,327.0
3312GA,null
3072ZM,1350.0
9404RK,null
1213TL,null
1541DV,340.0
2204BC,825.0
3043TD,625.0
2593HR,530.0
1181DL,375.0
6533AS,null
6523ED,450.0
2312SK,null
8243KB,null
5301AR,null
2023EK,435.0
1062JS,null
4834AP,null
2596BM,null
5025RB,null
8011MS,null
3074HV,1076.0
9737RC,null
6215AH,null
3083EK,1018.13
9722AT,null
6512EP,null
6181AE,null
6224AE,null
5022CB,null
1025SW,1120.0
4381WH,null
2321DR,null
6511JG,750.0
1091RJ,630.0
1175KW,440.0
9712SX,315.0
2628ZH,503.0
6814DL,862.08
3014EG,null
1093TK,325.0
5666EZ,840.0
9742VN,370.0
3064LL,750.0
1186KN,null
5658SM,null
3513SV,null
5038DK,1000.0
5631GE,null
2613BC,255.0
2628BN,null
1076DS,675.0
6844DE,442.0
3552HC,null
1328LX,650.0
8921CE,null
2625KV,null
3901EJ,295.0
1102ED,545.0
1056XW,830.0
1102XG,600.0
3861CM,null
5658CB,null
9711RC,808.0
2584XL,null
1067LS,null
1335HA,612.5
5348KB,2300.0
1024TP,null
3027CJ,null
1018JR,null
2541JH,null
1097WV,760.0
2611PN,null
5021EN,null
3563VP,430.0
9711XC,null
7665EE,1201.0
3607AB,435.0
5652GB,null
3645VJ,null
5591AA,2850.0
5615PK,null
3527SJ,null
7523SR,null
7811JR,635.0
7413AC,487.5
3701XG,null
9722EE,430.0
2546XV,null
7413BR,null
1566HX,null
3526JP,550.0
3532EH,null
7411RB,null
5506CR,null
9605PD,null
7511GZ,316.0
6843JJ,null
2518VV,null
2611VE,425.0
1273CB,null
5038EM,1062.5
2542BG,null
3028TS,null
3532SB,315.0
3947ML,null
3553KA,561.0
9722DD,null
6824GC,null
2726AW,600.0
7413SK,612.5
2525GP,null
9712PK,null
1060PK,null
6813JS,325.0
3037CP,null
6219BM,500.0
1106CD,960.0
1355HR,null
1223CH,null
5046HK,null
1015VT,null
1018ZS,540.0
1106HD,800.0
9741CR,330.0
6542ZR,null
6374LP,null
8032AG,null
6574AM,null
1102HA,null
3513XL,null
3011HA,663.33
9731DD,null
5521EB,null
1541LE,450.0
2012VK,895.0
9724LL,null
4941WB,null
9741BK,null
9725AR,null
2312KT,null
2316XZ,1045.0
6581VM,null
1074CK,null
9285TB,null
2026SJ,null
2312JC,null
1901GL,null
2518GL,null
4818SN,null
2321DL,null
6701CM,null
4371MX,400.0
1095KX,null
7521JK,null
5643NA,334.5
1065XZ,null
8031EE,null
1078MV,800.0
7521WP,null
1072EV,null
3074ES,null
6706KW,575.0
2522ET,465.0
3014LE,600.0
3117PD,null
2202BP,null
5022BR,1400.0
2628DZ,null
3083TZ,null
6706AB,875.0
2518GM,null
3027GW,null
3035KS,null
1191RA,875.0
5211SK,null
6543TK,1145.0
3112KC,null
5683RP,1500.0
4816EH,360.0
2515TP,null
8326CL,null
9743SC,425.0
6711NZ,1000.0
7333ME,null
1078RG,null
5121WZ,null
7412DV,null
5643NR,null
1054VM,null
9718BD,384.0
6836HH,403.33
7514CK,null
3011LG,626.0
5623GG,null
1102ZL,567.5
2135DW,450.0
2511AT,900.0
3026AC,null
1339KM,503.0
3082KA,null
5616BA,310.0
7311JS,null
5807EA,null
5011NM,null
5212NG,350.0
1065BJ,750.0
5611EZ,null
8021DB,null
6544RM,null
3993AA,825.0
8251EB,100.0
1078LJ,null
5614HP,1100.0
7322DW,null
2563CS,1000.0
1064EK,1040.0
9602MS,295.0
1079VK,475.0
3581PH,385.0
3116JG,1200.0
7902HJ,396.5
3082PH,null
3555HG,820.0
9727BH,null
3521XP,947.5
3553AG,null
1541CK,null
3561GD,null
9712LA,474.0
3038GE,572.5
2512EB,null
8253LG,null
3076DB,null
1068JA,625.0
2563ZL,null
9712NL,400.0
2611TE,null
3075AR,null
4815GB,400.0
4931AS,null
7902CH,815.0
6211ND,null
2611BD,null
2518SX,775.0
1065EC,null
2312GA,500.0
3815BV,null
2586AR,null
2586GL,null
8933BK,null
6716DN,null
9711HD,null
2585JG,650.0
3882BS,null
3081HL,1185.0
1339CK,null
2131PV,null
3572SJ,null
5018HA,260.0
6216TJ,240.0
5654SM,null
1060ML,465.0
2771EP,null
8021DP,260.0
3512TL,null
1056TN,null
3181PM,null
2402GX,700.0
3038KP,600.0
1053NL,null
8022CW,null
3402GR,395.0
7906BM,null
9001AG,null
3026HC,810.13
1338EE,440.0
3582KG,null
6411GH,null
8917BJ,505.0
4381RC,248.75
7511ZE,475.0
1068NM,916.67
3028EG,741.67
8225GS,575.0
2533HE,null
2032LK,null
1062AC,null
3958AA,500.0
3083WS,425.0
3526WX,null
2565HN,575.0
5014GG,500.0
1052WG,null
8023CR,null
5644CB,545.0
5616GE,null
3511XV,null
3063RC,310.0
1113LM,650.0
5021BD,null
1076DW,null
6226AV,null
6824ML,null
2513SB,null
1053KP,1090.0
2013BX,1450.0
1183RL,null
3072ZV,599.0
4814EA,null
2566NE,null
6226AG,534.0
8918KA,430.0
9728VJ,null
6862ZS,null
6541SL,950.0
5912AK,575.0
2565NZ,null
1013WG,null
7772LG,null
3311VW,null
2512AD,480.0
1185AR,null
5644GA,null
4814AT,550.0
9745EE,null
1095XC,null
3314LR,null
1188EL,null
1508XW,995.0
3066VM,1475.0
1214AR,null
4811TC,1075.0
1243JX,null
3074ZN,null
9713MR,390.0
5011NN,null
2531SX,null
1069HZ,365.0
3063AL,null
2522NG,340.0
3514GK,585.0
6537KV,334.0
1024AG,null
2611HD,410.0
1507EG,null
7722RL,null
1189WP,750.0
1504AW,505.0
7521BH,null
1054GS,2165.0
3081CE,null
3082WE,1775.0
2624TG,null
7521BX,null
7411EB,null
5439NG,null
3038NV,null
1217MA,null
1106VX,900.0
5236AV,null
3511PX,null
1339PJ,null
7151ZC,null
9406AS,null
5509RB,null
3039WH,null
6544ZV,null
3051AX,null
3515XE,null
6523GE,null
2546VC,null
2025BA,null
5211RK,null
2012XH,750.0
1018JN,null
6821EG,291.0
9743BR,801.4
3011ZP,600.0
1015KC,null
8242DE,null
1065SV,null
7513KD,null
5643AT,335.0
3083EE,833.33
7533AX,null
9713EJ,626.67
1312AB,null
3741RL,null
7322NJ,null
1056EC,600.0
6226CS,null
1107DK,600.0
3028JE,548.33
5611NN,1800.0
3051BG,null
2565XP,null
9725JS,540.0
9721EK,610.0
9718NC,935.0
5507NH,null
5211ZN,null
2515TR,null
9731HN,497.5
3527HL,655.0
5211EW,null
6217KJ,431.5
1016XV,null
1056BB,1615.0
6828ER,970.0
6511JT,426.0
2021BM,null
6828CE,null
5615JL,null
3582EH,970.0
5643RX,500.0
1064CB,1050.0
6534TC,null
1069GB,null
3116BE,null
3511KH,null
1063GX,650.0
1028BJ,null
8261HC,330.0
9721AJ,null
6824BM,1525.0
1972RA,null
1075EV,null
2313KG,841.0
2611GK,null
7541AX,null
2582XE,null
2561VL,null
9801AS,1007.5
5038DA,969.0
8601GC,null
3081GG,null
6361BT,null
7604TN,null
9712BS,602.5
5621HN,null
6211HV,null
6706DT,null
3068BL,null
6533GN,null
7513EA,317.5
3513TS,null
4811XH,null
8921EW,null
9713TN,1275.0
1401RP,650.0
2611BR,null
3401VA,null
3085TK,null
1103RN,870.33
9743NH,null
7511GJ,null
9711KA,384.75
1325SM,null
1221BK,null
2032PJ,600.0
2571EA,null
1076PA,null
7411LN,null
2404HS,null
9714AP,null
9713WX,null
3522HP,null
6812AB,null
9727BN,null
1181CS,null
8931EZ,null
1064HB,1490.0
6521NX,510.0
5046GD,null
6701DG,345.0
1567JP,null
5684XG,null
1811LV,null
1382RS,null
3511GV,1280.0
2021KB,null
6525VS,null
3076BB,null
9718HJ,null
5614CM,null
1062HV,610.0
6561KV,265.0
9725EC,380.0
5021PT,null
7416ZA,344.0
5616VD,1238.0
1031KP,890.0
9712BE,null
1067TS,null
6531ZR,685.0
1217HD,null
1058CB,null
5038NE,null
6881WD,363.33
3145RN,null
3011HG,630.0
6524CV,588.0
1108CG,null
5623CC,400.0
1083BR,510.0
1017TA,null
1078BM,null
1338VT,null
9714AK,null
2625PW,null
6881WG,1275.0
6269BP,null
5492HR,null
3076CN,null
1444WT,null
2613DJ,null
3532XC,700.0
8932HT,300.0
3079ZS,null
2802KB,770.0
4461AD,null
5624BC,null
5473VX,1250.0
9711KT,566.67
1058DW,1775.0
6546KL,null
6525GS,null
1111XW,372.0
6701CZ,null
1057HD,825.0
6821GW,null
1103NB,null
5042RT,290.33
5216BB,null
2261CS,null
3021BJ,1400.0
5211KA,null
1036KM,null
9742JK,null
3134VD,375.0
5643EJ,477.0
2313DL,null
6211GM,null
1012WR,1840.0
1127RA,null
3072KV,500.0
6467GG,675.0
2521ET,null
2101HG,850.0
9743HX,null
9711CG,777.5
6534XT,null
1312NL,765.0
3023CE,null
1013BD,1950.0
9718GP,355.0
3074HG,695.0
1363DJ,null
2628ST,318.0
3581EM,500.0
1016VD,null
2586SN,423.57
9726BN,456.0
5241CD,null
2012GB,null
1073CB,null
2032RW,null
1073HA,null
2515AB,null
2593XS,650.0
3723XM,1550.0
1011HM,null
5701JJ,null
5622PB,428.5
3732DR,null
2585XJ,null
2564ED,null
1314SX,475.0
3072VA,null
9724EZ,null
1325VD,400.0
4811JS,1250.0
2628RX,750.0
1078MZ,null
6512JC,null
2522TE,null
1087KH,960.0
3038PN,null
